,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
30420,0.458,0.688,4,1,0.0311,0.0243,0.121,0.0995,0.436,116.494
30421,0.67,0.699,10,1,0.0461,0.101,0.000175,0.324,0.862,123.484
30422,0.528,0.233,2,1,0.0491,0.945,0.169,0.117,0.459,83.881
30423,0.386,0.0428,9,0,0.0477,0.933,0.917,0.0958,0.0894,103.956
30424,0.657,0.435,10,1,0.0552,0.739,0.0,0.167,0.771,135.975
30425,0.438,0.398,7,1,0.0347,0.763,9.2e-06,0.0871,0.456,93.954
30426,0.495,0.105,2,1,0.0304,0.918,0.00102,0.111,0.318,77.45
30427,0.729,0.818,2,1,0.0732,0.157,0.285,0.195,0.907,125.811
30428,0.445,0.188,2,1,0.0533,0.992,0.0601,0.0774,0.323,58.864
30429,0.675,0.712,0,1,0.0753,0.362,0.000335,0.0503,0.837,96.613
30430,0.674,0.477,10,1,0.0803,0.728,0.0,0.161,0.815,128.194
30431,0.455,0.485,7,1,0.11,0.787,1.1e-05,0.105,0.469,76.851
30432,0.704,0.681,5,1,0.0343,0.431,0.0,0.11,0.927,125.209
30433,0.69,0.68,7,1,0.0823,0.565,2.2e-05,0.0984,0.882,144.545
30434,0.372,0.313,7,1,0.0396,0.545,0.915,0.279,0.701,128.951
30435,0.66,0.439,5,1,0.0344,0.31,0.0,0.302,0.901,125.066
30436,0.423,0.253,7,1,0.0309,0.962,4.54e-06,0.107,0.0949,107.889
30437,0.179,0.145,7,1,0.0386,0.983,0.919,0.0906,0.015,67.468
30438,0.435,0.408,7,1,0.168,0.261,0.0,0.068,0.415,152.728
30439,0.671,0.586,0,1,0.16,0.624,7.35e-06,0.484,0.848,114.292
30440,0.4,0.0897,0,1,0.0288,0.938,0.000521,0.0847,0.24,70.387
30441,0.5,0.902,2,1,0.0514,0.0221,0.0,0.106,0.706,151.092
30442,0.357,0.191,5,1,0.0279,0.445,0.0,0.0865,0.123,66.999
30443,0.328,0.454,2,1,0.0503,0.807,0.4,0.215,0.647,93.678
30444,0.597,0.409,9,1,0.0295,0.892,0.0,0.101,0.494,144.082
30445,0.766,0.56,0,1,0.0547,0.726,1.61e-06,0.12,0.961,112.389
30446,0.81,0.511,0,1,0.0409,0.0778,0.000226,0.0714,0.858,113.153
30447,0.738,0.745,10,1,0.0531,0.402,0.0562,0.105,0.962,120.587
30448,0.371,0.542,4,1,0.218,0.561,0.0,0.225,0.738,179.359
30449,0.462,0.884,0,1,0.0984,0.0852,0.0484,0.798,0.551,106.395
30450,0.578,0.468,7,1,0.029,0.276,0.0,0.142,0.659,122.762
30451,0.501,0.661,9,1,0.0281,0.027,0.0832,0.107,0.233,101.012
30452,0.738,0.666,7,1,0.0418,0.449,0.00615,0.063,0.889,120.207
30453,0.546,0.385,9,0,0.0271,0.28,2.94e-06,0.198,0.291,125.3
30454,0.436,0.532,0,1,0.0476,0.308,0.00395,0.208,0.845,190.113
30455,0.693,0.539,5,1,0.0296,0.65,0.000109,0.192,0.895,109.84
30456,0.502,0.235,9,0,0.0396,0.914,0.187,0.0996,0.533,142.088
30457,0.295,0.00334,5,1,0.042,0.993,0.828,0.0883,0.0399,67.611
30458,0.265,0.447,0,0,0.035,0.302,0.08,0.108,0.387,95.331
30459,0.274,0.13,0,1,0.0365,0.972,0.0431,0.0861,0.218,88.519
30460,0.61,0.315,8,1,0.0342,0.517,4.42e-06,0.361,0.58,135.522
30461,0.274,0.454,2,1,0.0305,0.803,0.0505,0.502,0.405,77.788
30462,0.244,0.117,7,1,0.0549,0.483,1.47e-06,0.839,0.204,84.827
30463,0.296,0.59,4,0,0.0312,0.805,0.227,0.126,0.31,96.377
30464,0.657,0.673,0,1,0.0573,0.372,0.000991,0.049,0.789,90.328
30465,0.633,0.798,1,0,0.0281,0.166,0.617,0.0812,0.963,147.645
30466,0.42,0.692,2,0,0.0314,0.275,0.103,0.424,0.597,107.363
30467,0.652,0.626,0,1,0.0424,0.535,0.116,0.0625,0.871,135.897
30468,0.35,0.325,2,0,0.0442,0.319,0.76,0.0926,0.0935,142.279
30469,0.629,0.703,9,0,0.0323,0.243,0.0,0.0703,0.76,120.929
30470,0.473,0.478,7,1,0.0362,0.457,0.582,0.26,0.544,140.118
30471,0.751,0.856,4,0,0.0463,0.17,4.63e-06,0.262,0.96,142.024
30472,0.692,0.536,1,0,0.17,0.376,0.00514,0.189,0.961,91.067
30473,0.232,0.644,9,1,0.0494,0.741,4.65e-05,0.743,0.897,200.423
30474,0.533,0.963,7,1,0.0761,0.15,0.0105,0.0527,0.734,127.513
30475,0.762,0.537,9,1,0.0478,0.785,0.000669,0.0551,0.958,105.603
30476,0.396,0.335,1,0,0.0322,0.626,0.866,0.189,0.548,109.135
30477,0.332,0.978,0,1,0.125,0.0638,0.0,0.944,0.499,106.146
30478,0.165,0.164,9,1,0.0436,0.977,0.00561,0.0581,0.0857,82.658
30479,0.549,0.444,5,1,0.0279,0.247,0.0114,0.16,0.681,148.996
30480,0.61,0.834,11,0,0.0359,0.0541,0.0197,0.0926,0.852,131.372
30481,0.341,0.295,4,1,0.0323,0.893,0.0581,0.169,0.475,178.538
30482,0.372,0.0708,6,1,0.0377,0.989,0.899,0.0881,0.117,113.681
30483,0.525,0.741,4,0,0.0369,0.381,2.38e-05,0.113,0.763,77.749
30484,0.668,0.889,10,0,0.141,0.344,0.000164,0.194,0.519,133.509
30485,0.628,0.479,4,1,0.0283,0.559,8.69e-05,0.201,0.85,87.587
30486,0.851,0.463,5,0,0.18,0.0548,0.000216,0.0754,0.834,78.721
30487,0.448,0.454,2,1,0.0336,0.918,0.954,0.116,0.782,106.518
30488,0.556,0.877,1,1,0.0411,0.0663,0.0259,0.0612,0.557,150.444
30489,0.633,0.58,7,1,0.0415,0.323,0.00504,0.969,0.48,92.199
30490,0.691,0.777,10,0,0.0343,0.709,0.000536,0.0456,0.902,81.511
30491,0.874,0.318,3,1,0.0454,0.0353,1.69e-05,0.217,0.919,116.117
30492,0.564,0.587,4,0,0.0316,0.0573,0.00485,0.0416,0.966,147.462
30493,0.61,0.745,2,1,0.034,0.0542,0.000386,0.243,0.696,136.02
30494,0.81,0.526,2,1,0.0991,0.431,0.0,0.0841,0.811,95.23
30495,0.565,0.266,11,1,0.0375,0.897,0.571,0.103,0.577,109.976
30496,0.582,0.462,6,0,0.0254,0.137,4.98e-05,0.0755,0.528,96.361
30497,0.164,0.339,10,1,0.0384,0.714,0.748,0.119,0.0572,78.612
30498,0.695,0.286,8,1,0.586,0.882,0.378,0.0672,0.89,92.497
30499,0.38,0.587,9,0,0.0721,0.682,0.0,0.0795,0.243,148.316
30500,0.615,0.668,7,1,0.0926,0.425,0.0,0.141,0.912,107.614
30501,0.688,0.775,9,1,0.275,0.269,1.49e-06,0.0884,0.813,161.825
30502,0.518,0.466,7,1,0.0325,0.326,1.11e-06,0.174,0.642,114.303
30503,0.832,0.487,1,1,0.0657,0.119,0.0,0.0379,0.897,124.407
30504,0.355,0.7,10,0,0.0381,0.163,2.63e-06,0.0777,0.559,98.802
30505,0.703,0.687,9,1,0.0665,0.514,0.705,0.364,0.802,110.034
30506,0.648,0.516,7,1,0.0691,0.0656,1.85e-06,0.0452,0.922,163.845
30507,0.694,0.603,11,0,0.0548,0.714,0.000523,0.108,0.96,115.458
30508,0.717,0.498,2,1,0.0495,0.361,0.0,0.0798,0.891,99.822
30509,0.614,0.82,5,1,0.0433,0.151,1.16e-06,0.138,0.538,123.754
30510,0.711,0.44,7,0,0.0332,0.472,0.000149,0.131,0.577,107.603
30511,0.0649,0.067,7,0,0.0468,0.988,0.879,0.113,0.0306,73.07
30512,0.684,0.638,9,0,0.0312,0.365,0.0207,0.119,0.81,129.959
30513,0.434,0.561,9,0,0.0306,0.504,0.89,0.934,0.902,129.604
30514,0.423,0.555,11,0,0.0344,0.00897,0.914,0.278,0.415,148.311
30515,0.452,0.712,9,1,0.0556,0.519,1.55e-06,0.189,0.844,164.132
30516,0.606,0.282,9,0,0.0339,0.501,8.3e-06,0.152,0.563,67.409
30517,0.698,0.226,2,1,0.5,0.902,1.15e-06,0.1,0.302,71.505
30518,0.692,0.373,5,0,0.0591,0.857,1.1e-06,0.136,0.812,132.997
30519,0.194,0.591,0,1,0.0318,0.118,6.43e-05,0.2,0.164,171.066
30520,0.416,0.725,3,1,0.033,0.0264,0.13,0.607,0.487,178.544
30521,0.247,0.981,11,1,0.107,0.00281,0.14,0.893,0.238,93.997
30522,0.5,0.302,7,0,0.0285,0.93,0.935,0.11,0.361,90.899
30523,0.687,0.928,5,1,0.0314,0.000152,0.828,0.114,0.882,127.926
30524,0.699,0.488,2,1,0.0654,0.856,0.109,0.134,0.969,125.406
30525,0.721,0.314,7,0,0.0389,0.379,1.85e-06,0.111,0.804,136.399
30526,0.275,0.345,2,1,0.0325,0.801,0.0569,0.211,0.188,84.925
30527,0.625,0.758,5,0,0.0463,0.512,0.00022,0.153,0.695,119.719
30528,0.469,0.794,11,0,0.0396,0.219,0.0,0.126,0.695,100.224
30529,0.52,0.903,4,1,0.066,0.181,1.37e-05,0.136,0.747,146.019
30530,0.572,0.766,1,0,0.156,0.16,6.67e-06,0.163,0.384,124.447
30531,0.383,0.0561,6,1,0.0485,0.989,0.604,0.134,0.292,77.008
30532,0.659,0.472,9,1,0.0277,0.0387,1.13e-05,0.142,0.964,105.332
30533,0.728,0.82,7,1,0.0438,0.298,0.0,0.153,0.792,129.705
30534,0.674,0.354,2,1,0.591,0.563,0.0,0.168,0.742,123.999
30535,0.768,0.446,7,1,0.0447,0.781,0.0,0.063,0.775,92.067
30536,0.808,0.618,8,1,0.0483,0.279,0.634,0.16,0.928,125.212
30537,0.547,0.837,5,1,0.0377,0.148,9.06e-05,0.0924,0.896,141.69
30538,0.672,0.482,5,1,0.05,0.334,0.000645,0.0703,0.934,102.463
30539,0.598,0.238,0,1,0.0543,0.583,0.0509,0.167,0.427,123.688
30540,0.517,0.282,4,1,0.0491,0.54,5.49e-06,0.599,0.354,133.163
30541,0.648,0.473,7,0,0.0233,0.364,6.83e-05,0.0787,0.628,87.135
30542,0.672,0.602,7,1,0.0453,0.159,0.000132,0.095,0.74,103.508
30543,0.592,0.212,0,1,0.0939,0.991,0.796,0.105,0.969,159.532
30544,0.585,0.455,2,1,0.0392,0.793,0.000132,0.135,0.513,83.323
30545,0.528,0.0419,9,1,0.0471,0.912,0.000216,0.0573,0.524,89.671
30546,0.494,0.0359,2,0,0.0374,0.972,3.21e-06,0.102,0.0687,130.061
30547,0.506,0.755,0,1,0.0642,0.22,0.0,0.104,0.875,129.784
30548,0.797,0.83,6,0,0.0454,0.396,0.0,0.103,0.943,110.321
30549,0.425,0.41,9,1,0.0341,0.507,2.18e-06,0.3,0.664,82.177
30550,0.642,0.681,9,1,0.0464,0.529,0.000169,0.0927,0.547,131.479
30551,0.603,0.224,10,1,0.0407,0.718,0.000101,0.0921,0.406,140.08
30552,0.483,0.493,9,1,0.0449,0.678,0.0,0.145,0.654,148.438
30553,0.456,0.511,10,1,0.0322,0.454,0.00895,0.654,0.588,139.605
30554,0.435,0.685,4,1,0.135,0.158,4.11e-05,0.0499,0.9,165.858
30555,0.509,0.0537,7,1,0.038,0.78,0.000149,0.168,0.115,136.539
30556,0.586,0.59,1,0,0.0784,0.206,0.0,0.104,0.761,100.268
30557,0.769,0.564,4,0,0.131,0.428,0.0,0.11,0.858,80.398
30558,0.632,0.667,7,1,0.0496,0.0405,0.0112,0.0721,0.685,114.038
30559,0.311,0.345,5,0,0.0313,0.761,8.46e-05,0.0698,0.255,134.161
30560,0.471,0.765,10,1,0.0494,0.0321,5.72e-06,0.334,0.357,99.63
30561,0.553,0.544,5,0,0.051,0.739,0.0,0.161,0.891,119.859
30562,0.537,0.12,0,0,0.073,0.991,0.000372,0.133,0.624,77.129
30563,0.169,0.29,4,0,0.032,0.000988,0.1,0.18,0.0384,93.876
30564,0.722,0.89,9,1,0.034,0.0512,0.00394,0.356,0.843,126.428
30565,0.618,0.435,1,1,0.0589,0.0501,6.79e-06,0.158,0.615,166.351
30566,0.605,0.583,0,1,0.0292,0.0402,0.0,0.554,0.843,116.407
30567,0.27,0.387,0,1,0.0294,0.0571,0.648,0.116,0.408,105.157
30568,0.497,0.409,0,1,0.0335,0.142,0.000141,0.185,0.649,114.823
30569,0.293,0.932,9,1,0.0588,0.000248,0.299,0.152,0.675,146.162
30570,0.765,0.892,1,1,0.203,0.0185,0.0733,0.31,0.323,105.344
30571,0.266,0.389,4,1,0.0305,0.244,1.42e-06,0.0688,0.148,140.243
30572,0.697,0.191,7,1,0.0334,0.946,0.926,0.117,0.352,99.715
30573,0.605,0.443,9,0,0.0428,0.62,0.0169,0.205,0.654,96.333
30574,0.689,0.805,2,1,0.0429,0.0019,8.23e-05,0.0683,0.914,140.791
30575,0.357,0.391,2,1,0.0482,0.527,0.0,0.0659,0.247,177.82
30576,0.417,0.702,2,1,0.0409,0.00757,0.976,0.0849,0.969,132.131
30577,0.443,0.619,10,0,0.393,0.486,0.0,0.329,0.489,126.26
30578,0.19,0.192,9,0,0.0352,0.978,0.399,0.104,0.153,74.51
30579,0.628,0.81,2,1,0.0517,0.207,0.000193,0.196,0.657,111.073
30580,0.208,0.87,2,1,0.0643,0.0759,0.179,0.337,0.182,83.831
30581,0.717,0.414,8,1,0.0365,0.0294,0.00935,0.0864,0.495,100.178
30582,0.528,0.747,7,1,0.0297,0.0275,0.00636,0.0948,0.547,99.689
30583,0.545,0.43,1,0,0.0395,0.589,0.00432,0.103,0.476,142.401
30584,0.66,0.485,2,1,0.0258,0.242,0.0102,0.0585,0.829,99.828
30585,0.219,0.134,7,0,0.047,0.957,0.949,0.105,0.0976,134.851
30586,0.586,0.7,1,1,0.0555,0.141,0.0,0.0554,0.831,97.352
30587,0.799,0.254,11,0,0.112,0.000478,0.0227,0.15,0.763,106.939
30588,0.514,0.766,0,1,0.0276,0.00396,2.09e-06,0.0849,0.754,135.877
30589,0.504,0.719,1,0,0.0431,0.00878,0.00149,0.075,0.177,102.144
30590,0.51,0.463,2,1,0.0342,0.329,0.00383,0.112,0.65,178.261
30591,0.475,0.566,1,0,0.105,0.591,0.061,0.771,0.713,95.906
30592,0.685,0.743,10,1,0.0546,0.614,0.0,0.0815,0.714,132.083
30593,0.593,0.761,4,1,0.029,0.644,0.0,0.134,0.897,100.868
30594,0.694,0.742,2,1,0.0418,0.276,3.8e-06,0.161,0.729,116.555
30595,0.368,0.781,9,0,0.0373,0.141,0.0,0.214,0.811,165.132
30596,0.348,0.368,7,1,0.0523,0.932,0.0,0.0957,0.262,78.582
30597,0.346,0.631,0,1,0.0348,0.00113,0.969,0.393,0.98,147.761
30598,0.655,0.337,6,1,0.0298,0.926,0.000328,0.165,0.425,113.251
30599,0.801,0.446,10,1,0.0735,0.74,0.038,0.0832,0.925,97.898
30600,0.565,0.831,9,1,0.046,0.125,0.0,0.0992,0.839,138.301
30601,0.55,0.741,2,1,0.0299,0.0426,3.72e-06,0.235,0.903,107.327
30602,0.702,0.735,7,0,0.0465,0.243,0.117,0.474,0.687,105.177
30603,0.676,0.692,9,1,0.052,0.668,0.00915,0.13,0.799,102.516
30604,0.562,0.621,4,1,0.0353,0.0287,0.0,0.128,0.936,143.699
30605,0.745,0.392,9,1,0.0351,0.376,0.113,0.0434,0.702,110.307
30606,0.573,0.467,11,1,0.0287,0.787,0.0,0.871,0.651,78.735
30607,0.7,0.706,7,1,0.0512,0.745,7.01e-06,0.151,0.781,124.842
30608,0.519,0.0797,7,1,0.194,0.991,0.919,0.163,0.0,154.019
30609,0.724,0.822,5,1,0.0999,0.0493,0.00984,0.0409,0.95,106.132
30610,0.235,0.379,2,1,0.0291,0.856,0.0188,0.44,0.469,140.391
30611,0.367,0.684,0,1,0.0461,0.479,0.176,0.391,0.401,75.852
30612,0.463,0.346,5,1,0.0322,0.545,0.0,0.145,0.22,117.655
30613,0.303,0.409,10,1,0.0631,0.558,1.98e-05,0.517,0.248,150.219
30614,0.649,0.419,9,1,0.223,0.825,0.00027,0.709,0.451,100.919
30615,0.74,0.276,7,1,0.0341,0.607,0.00481,0.11,0.695,109.417
30616,0.349,0.345,9,1,0.0366,0.881,0.888,0.111,0.765,134.476
30617,0.767,0.517,4,1,0.195,0.791,0.000186,0.078,0.846,144.322
30618,0.439,0.346,9,1,0.0533,0.501,0.00144,0.428,0.803,49.194
30619,0.677,0.34,10,0,0.0473,0.835,1.19e-06,0.08,0.639,107.671
30620,0.459,0.46,10,1,0.026,0.149,2.77e-05,0.0779,0.751,82.295
30621,0.848,0.37,0,0,0.05,0.0109,0.0006,0.0639,0.771,109.585
30622,0.408,0.395,5,1,0.0318,0.252,0.0,0.2,0.53,76.688
30623,0.495,0.553,11,1,0.0296,0.00101,0.00187,0.377,0.962,115.799
30624,0.847,0.493,7,0,0.0487,0.112,0.00468,0.0776,0.889,127.485
30625,0.475,0.654,9,1,0.0339,0.11,0.469,0.068,0.692,99.132
30626,0.456,0.893,9,1,0.105,0.35,0.00528,0.2,0.755,183.29
30627,0.848,0.403,9,1,0.0364,0.841,0.000365,0.0997,0.861,106.7
30628,0.322,0.215,11,0,0.0437,0.834,0.638,0.165,0.111,99.692
30629,0.696,0.611,5,1,0.053,0.664,1.53e-05,0.474,0.769,112.837
30630,0.554,0.65,4,0,0.0857,0.395,6.69e-05,0.0834,0.658,140.72
30631,0.499,0.272,7,1,0.0826,0.543,0.000454,0.311,0.572,87.01
30632,0.172,0.92,0,1,0.0653,0.000229,3.57e-05,0.076,0.538,180.133
30633,0.459,0.602,9,1,0.0721,0.15,0.0,0.161,0.781,166.241
30634,0.369,0.977,7,1,0.0612,0.175,0.0198,0.962,0.634,170.062
30635,0.739,0.816,7,1,0.0457,0.00922,0.244,0.0638,0.51,124.974
30636,0.511,0.417,7,1,0.0307,0.678,0.0,0.145,0.707,138.18
30637,0.635,0.799,0,1,0.0473,0.31,0.000417,0.305,0.715,123.596
30638,0.864,0.788,5,1,0.0375,0.0506,0.032,0.0672,0.973,133.943
30639,0.652,0.772,2,1,0.0312,0.185,3.36e-05,0.0945,0.501,110.136
30640,0.665,0.535,2,1,0.0308,0.468,0.00156,0.0819,0.429,122.126
30641,0.525,0.466,8,1,0.0265,0.97,0.878,0.101,0.566,106.573
30642,0.533,0.349,8,1,0.0369,0.883,2.45e-05,0.0689,0.88,105.691
30643,0.698,0.439,7,1,0.157,0.0379,0.0,0.105,0.93,76.97
30644,0.779,0.762,5,0,0.0522,0.8,0.374,0.053,0.706,123.261
30645,0.106,0.269,10,1,0.0438,0.781,0.613,0.176,0.0826,73.15
30646,0.442,0.354,2,1,0.0287,0.275,0.017,0.144,0.203,134.532
30647,0.798,0.609,7,1,0.0336,0.0557,3.91e-05,0.0504,0.899,116.714
30648,0.355,0.428,2,1,0.0323,0.828,0.88,0.0531,0.188,94.381
30649,0.242,0.967,9,1,0.0765,0.0436,0.0198,0.379,0.461,194.666
30650,0.156,0.204,2,1,0.0367,0.939,0.489,0.415,0.0355,82.643
30651,0.349,0.337,5,1,0.0528,0.357,6.05e-05,0.643,0.208,143.143
30652,0.69,0.227,1,1,0.0751,0.773,0.342,0.0972,0.497,123.19
30653,0.41,0.475,10,1,0.056,0.605,0.0,0.123,0.356,147.113
30654,0.244,0.874,8,0,0.406,0.00106,0.00613,0.0808,0.765,187.944
30655,0.418,0.587,0,1,0.0272,0.0559,6.82e-06,0.0548,0.486,106.665
30656,0.489,0.841,6,1,0.0723,0.036,9.12e-05,0.0995,0.926,122.93
30657,0.401,0.0456,10,1,0.0378,0.431,0.233,0.1,0.0497,113.198
30658,0.305,0.594,5,1,0.0447,0.15,0.000303,0.39,0.426,145.77
30659,0.275,0.317,2,1,0.0435,0.947,0.21,0.723,0.193,108.825
30660,0.382,0.318,2,1,0.0539,0.862,0.00076,0.569,0.175,123.59
30661,0.311,0.26,0,0,0.0541,0.975,0.856,0.0945,0.15,110.182
30662,0.291,0.462,3,1,0.0343,0.116,0.954,0.13,0.943,128.944
30663,0.541,0.182,9,0,0.0294,0.877,0.000718,0.103,0.146,79.399
30664,0.601,0.779,4,1,0.0378,0.11,1.01e-05,0.0881,0.854,104.623
30665,0.495,0.613,5,1,0.0239,0.348,0.0058,0.0406,0.924,100.535
30666,0.632,0.54,1,1,0.0408,0.691,0.734,0.0873,0.926,103.098
30667,0.603,0.431,4,0,0.0551,0.245,0.0,0.0862,0.538,138.863
30668,0.446,0.217,9,1,0.025,0.748,0.0,0.316,0.134,81.072
30669,0.436,0.125,5,1,0.0664,0.957,1.27e-06,0.121,0.329,204.771
30670,0.416,0.455,0,1,0.0412,0.438,0.838,0.68,0.457,107.51
30671,0.588,0.906,4,1,0.0441,0.686,0.0973,0.425,0.889,128.641
30672,0.655,0.449,6,1,0.0277,0.357,0.0,0.492,0.488,97.982
30673,0.369,0.622,1,1,0.0385,0.0187,9.16e-05,0.0947,0.825,185.552
30674,0.73,0.452,2,1,0.0378,0.416,0.0,0.233,0.972,132.249
30675,0.529,0.432,5,1,0.0333,0.524,0.0,0.115,0.555,94.382
30676,0.536,0.734,0,1,0.0584,0.0785,0.712,0.181,0.689,133.655
30677,0.586,0.461,7,0,0.0308,0.705,9.06e-06,0.142,0.662,106.138
30678,0.472,0.407,7,1,0.038,0.82,1.81e-06,0.0535,0.623,97.427
30679,0.527,0.295,0,1,0.0512,0.969,0.908,0.107,0.601,118.868
30680,0.549,0.283,0,1,0.0388,0.827,0.242,0.105,0.474,115.989
30681,0.513,0.196,0,0,0.0399,0.905,0.556,0.112,0.165,84.008
30682,0.74,0.92,1,0,0.0379,0.0007,0.882,0.113,0.962,143.609
30683,0.385,0.111,3,1,0.0305,0.77,0.873,0.318,0.105,131.185
30684,0.436,0.612,9,0,0.0442,0.0839,0.000354,0.482,0.576,87.067
30685,0.653,0.468,4,1,0.0325,0.623,0.00144,0.201,0.695,123.222
30686,0.586,0.564,9,1,0.0301,0.00484,5.88e-06,0.128,0.651,117.374
30687,0.515,0.793,1,0,0.034,0.849,0.317,0.236,0.737,100.551
30688,0.637,0.679,7,1,0.188,0.653,0.0194,0.341,0.649,141.784
30689,0.419,0.516,3,1,0.0492,0.49,1.03e-06,0.404,0.718,132.869
30690,0.553,0.0882,2,1,0.0526,0.937,0.000518,0.0948,0.308,97.146
30691,0.485,0.442,8,0,0.0328,0.263,0.785,0.103,0.755,140.818
30692,0.507,0.577,8,1,0.033,0.597,0.00855,0.103,0.731,89.271
30693,0.438,0.964,1,1,0.269,0.335,1.23e-06,0.184,0.606,109.01
30694,0.409,0.833,4,0,0.0397,0.292,0.158,0.161,0.428,132.233
30695,0.666,0.645,5,1,0.0428,0.651,0.0787,0.102,0.767,155.148
30696,0.52,0.663,6,0,0.0653,0.00761,6.15e-06,0.177,0.752,75.687
30697,0.578,0.697,5,1,0.0303,0.0155,3.46e-05,0.122,0.909,104.669
30698,0.441,0.8,11,0,0.0392,0.195,0.000546,0.667,0.736,145.508
30699,0.587,0.537,1,0,0.0319,0.000689,0.777,0.116,0.925,121.388
30700,0.493,0.339,7,1,0.0313,0.431,0.00115,0.115,0.642,114.129
30701,0.493,0.275,7,1,0.0522,0.944,0.896,0.106,0.963,96.399
30702,0.397,0.0884,7,1,0.0359,0.996,0.92,0.166,0.403,105.867
30703,0.814,0.819,0,0,0.0587,0.143,0.0,0.298,0.807,108.338
30704,0.412,0.393,7,1,0.0489,0.0742,0.000969,0.136,0.183,154.241
30705,0.682,0.436,8,1,0.235,0.719,5.03e-05,0.0883,0.877,158.332
30706,0.299,0.363,2,1,0.0581,0.87,0.107,0.377,0.258,185.432
30707,0.509,0.365,5,1,0.0265,0.274,5.97e-06,0.195,0.324,87.762
30708,0.59,0.0749,11,1,0.0793,0.973,0.0101,0.0981,0.367,87.974
30709,0.663,0.43,5,1,0.0337,0.758,0.000111,0.206,0.482,111.941
30710,0.454,0.579,3,1,0.0998,0.846,0.337,0.104,0.573,206.549
30711,0.622,0.568,10,1,0.0393,0.802,0.0,0.221,0.848,109.097
30712,0.176,0.0702,2,1,0.0362,0.775,0.932,0.0693,0.0386,113.112
30713,0.695,0.528,5,0,0.0502,0.148,0.0497,0.137,0.871,97.206
30714,0.693,0.498,2,1,0.0341,0.0468,0.0038,0.116,0.378,97.869
30715,0.401,0.218,4,1,0.0386,0.984,0.000245,0.342,0.397,65.468
30716,0.656,0.929,9,1,0.131,0.64,4.85e-06,0.25,0.969,170.854
30717,0.729,0.739,1,1,0.0309,0.131,4.4e-05,0.0423,0.937,92.536
30718,0.644,0.572,6,1,0.13,0.0911,0.00842,0.365,0.826,123.148
30719,0.481,0.551,2,1,0.0246,0.529,0.00715,0.372,0.675,90.602
30720,0.564,0.71,7,1,0.0435,0.741,0.000111,0.782,0.901,92.903
30721,0.718,0.588,0,1,0.0532,0.0507,0.0,0.589,0.65,109.103
30722,0.704,0.808,10,1,0.44,0.532,0.0,0.317,0.855,124.46
30723,0.478,0.796,0,1,0.0384,0.625,1.25e-06,0.249,0.833,128.009
30724,0.443,0.695,7,1,0.0881,0.678,5.22e-05,0.294,0.963,203.634
30725,0.569,0.437,4,1,0.0385,0.685,5.87e-06,0.24,0.284,135.481
30726,0.402,0.595,2,1,0.0694,0.73,0.0213,0.335,0.61,155.504
30727,0.516,0.249,6,1,0.0319,0.785,0.129,0.279,0.255,84.734
30728,0.433,0.0518,7,0,0.0425,0.927,0.0,0.111,0.335,84.031
30729,0.495,0.436,5,1,0.1,0.136,4.92e-06,0.125,0.684,142.388
30730,0.454,0.75,2,1,0.0372,0.000639,0.0695,0.0847,0.671,105.232
30731,0.505,0.62,4,1,0.0642,0.432,5.2e-06,0.564,0.692,89.36
30732,0.636,0.818,0,1,0.0354,0.528,0.0938,0.162,0.908,117.618
30733,0.386,0.0183,2,1,0.0486,0.995,0.0,0.223,0.388,102.323
30734,0.222,0.311,0,1,0.0354,0.826,0.801,0.105,0.265,83.235
30735,0.527,0.674,9,0,0.052,0.146,0.0218,0.125,0.689,111.212
30736,0.463,0.812,2,1,0.162,0.023,0.000147,0.0948,0.583,157.81
30737,0.331,0.456,7,0,0.0262,0.00711,0.244,0.108,0.594,155.938
30738,0.563,0.341,0,1,0.0309,0.625,0.000249,0.137,0.712,79.148
30739,0.645,0.349,0,1,0.0367,0.145,0.525,0.1,0.565,146.655
30740,0.526,0.319,2,1,0.0507,0.241,0.432,0.0782,0.352,113.793
30741,0.412,0.926,5,1,0.125,0.000484,0.000375,0.193,0.255,133.738
30742,0.6,0.505,4,0,0.0293,0.606,0.0266,0.113,0.316,117.071
30743,0.589,0.799,11,1,0.0359,0.594,0.000697,0.315,0.963,137.508
30744,0.429,0.468,1,1,0.0363,0.788,0.000155,0.162,0.0379,100.632
30745,0.613,0.458,5,1,0.033,0.818,0.143,0.112,0.318,102.7
30746,0.652,0.888,4,1,0.0359,0.126,0.0,0.218,0.5,118.779
30747,0.697,0.498,9,0,0.0419,0.101,0.00082,0.13,0.85,103.77
30748,0.302,0.596,9,1,0.0361,0.0183,0.000306,0.2,0.935,164.642
30749,0.421,0.244,9,1,0.0381,0.628,0.605,0.241,0.699,121.612
30750,0.638,0.818,6,0,0.0376,0.107,0.00283,0.191,0.821,104.37
30751,0.759,0.916,5,1,0.0325,0.0907,6.23e-05,0.291,0.961,107.765
30752,0.266,0.831,4,1,0.0453,0.000862,0.0,0.0555,0.778,175.514
30753,0.455,0.724,7,1,0.0515,0.0629,3.91e-05,0.285,0.442,141.797
30754,0.765,0.416,11,0,0.0675,0.0127,0.00484,0.0742,0.932,117.375
30755,0.796,0.63,2,1,0.0469,0.295,0.911,0.282,0.956,109.814
30756,0.625,0.35,9,0,0.0436,0.398,6.76e-05,0.123,0.69,113.688
