,target
34192,0
34193,0
34194,1
34195,0
34196,0
34197,1
34198,1
34199,1
34200,0
34201,0
34202,0
34203,1
34204,0
34205,0
34206,0
34207,1
34208,1
34209,1
34210,1
34211,1
34212,1
34213,0
34214,1
34215,0
34216,0
34217,0
34218,1
34219,0
34220,1
34221,1
34222,1
34223,1
34224,1
34225,1
34226,1
34227,1
34228,1
34229,0
34230,0
34231,0
34232,1
34233,0
34234,0
34235,0
34236,1
34237,1
34238,1
34239,1
34240,1
34241,1
34242,0
34243,0
34244,1
34245,1
34246,0
34247,0
34248,0
34249,0
34250,0
34251,1
34252,1
34253,0
34254,1
34255,1
34256,1
34257,0
34258,0
34259,0
34260,1
34261,1
34262,0
34263,0
34264,0
34265,1
34266,0
34267,0
34268,1
34269,0
34270,1
34271,1
34272,1
34273,0
34274,1
34275,0
34276,0
34277,1
34278,1
34279,1
34280,0
34281,0
34282,0
34283,1
34284,1
34285,0
34286,1
34287,1
34288,0
34289,1
34290,1
34291,0
34292,0
34293,0
34294,1
34295,0
34296,0
34297,0
34298,1
34299,1
34300,0
34301,0
34302,0
34303,1
34304,1
34305,1
34306,0
34307,1
34308,1
34309,0
34310,0
34311,1
34312,0
34313,1
34314,0
34315,1
34316,1
34317,1
34318,1
34319,0
34320,1
34321,1
34322,1
34323,1
34324,0
34325,1
34326,1
34327,1
34328,0
34329,0
34330,1
34331,0
34332,0
34333,1
34334,0
34335,1
34336,1
34337,1
34338,1
34339,0
34340,1
34341,1
34342,0
34343,0
34344,0
34345,1
34346,0
34347,0
34348,1
34349,1
34350,1
34351,1
34352,1
34353,0
34354,1
34355,1
34356,0
34357,0
34358,1
34359,0
34360,1
34361,1
34362,1
34363,1
34364,0
34365,0
34366,1
34367,1
34368,0
34369,1
34370,0
34371,1
34372,0
34373,1
34374,0
34375,0
34376,1
34377,0
34378,0
34379,0
34380,0
34381,1
34382,1
34383,1
34384,0
34385,0
34386,0
34387,1
34388,1
34389,1
34390,1
34391,1
34392,1
34393,0
34394,0
34395,1
34396,1
34397,1
34398,1
34399,1
34400,1
34401,0
34402,1
34403,0
34404,0
34405,1
34406,0
34407,1
34408,0
34409,1
34410,0
34411,0
34412,1
34413,1
34414,0
34415,0
34416,0
34417,1
34418,1
34419,0
34420,1
34421,0
34422,0
34423,0
34424,0
34425,1
34426,1
34427,0
34428,0
34429,1
34430,0
34431,1
34432,1
34433,1
34434,0
34435,0
34436,0
34437,1
34438,1
34439,0
34440,1
34441,1
34442,0
34443,1
34444,1
34445,0
34446,1
34447,0
34448,0
34449,1
34450,0
34451,0
34452,0
34453,1
34454,0
34455,0
34456,0
34457,0
34458,1
34459,0
34460,1
34461,0
34462,0
34463,1
34464,0
34465,1
34466,1
34467,0
34468,0
34469,0
34470,1
34471,0
34472,0
34473,0
34474,1
34475,0
34476,0
34477,1
34478,0
34479,0
34480,0
34481,0
34482,1
34483,1
34484,1
34485,1
34486,0
34487,1
34488,1
34489,1
34490,0
34491,0
34492,0
34493,1
34494,1
34495,0
34496,0
34497,0
34498,0
34499,0
34500,1
34501,1
34502,1
34503,0
34504,0
34505,1
34506,1
34507,0
34508,0
34509,1
34510,0
34511,1
34512,1
34513,1
34514,1
34515,0
34516,0
34517,0
34518,0
34519,1
34520,1
34521,0
34522,1
34523,0
34524,0
34525,1
34526,0
34527,0
34528,0
34529,0
34530,1
34531,0
34532,0
34533,1
34534,0
34535,1
34536,0
34537,0
34538,0
34539,0
34540,0
34541,0
34542,0
34543,1
34544,0
34545,1
34546,0
34547,0
34548,1
34549,0
34550,1
34551,0
34552,0
34553,1
34554,1
34555,1
34556,0
34557,0
34558,1
34559,0
34560,1
34561,0
34562,1
34563,0
34564,0
34565,1
34566,1
34567,1
34568,0
34569,0
34570,0
34571,0
34572,1
34573,1
34574,1
34575,1
34576,1
34577,1
34578,0
34579,1
34580,0
34581,0
34582,0
34583,1
34584,0
34585,1
34586,1
34587,1
34588,1
34589,1
34590,0
34591,0
34592,0
34593,1
34594,0
34595,1
34596,0
34597,0
34598,1
34599,1
34600,0
34601,0
34602,0
34603,1
34604,1
34605,0
34606,0
34607,1
34608,0
34609,0
34610,0
34611,0
34612,0
34613,1
34614,0
34615,0
34616,1
34617,1
34618,1
34619,0
34620,1
34621,0
34622,1
34623,0
34624,1
34625,0
34626,1
34627,1
34628,1
34629,0
34630,1
34631,1
34632,1
34633,0
34634,0
34635,0
34636,0
34637,1
34638,1
34639,0
34640,0
34641,1
34642,0
34643,0
34644,1
34645,1
34646,0
34647,0
34648,1
34649,1
34650,0
34651,0
34652,1
34653,0
34654,1
34655,1
34656,1
34657,1
34658,0
34659,1
34660,0
34661,0
34662,1
34663,1
34664,1
34665,1
34666,0
34667,0
34668,1
34669,0
34670,1
34671,0
34672,1
34673,1
34674,1
34675,1
34676,1
34677,0
34678,1
34679,1
34680,1
34681,1
34682,0
34683,0
34684,1
34685,0
34686,1
34687,1
34688,1
34689,0
34690,0
34691,0
34692,0
34693,0
34694,0
34695,1
34696,1
34697,1
34698,1
34699,1
34700,1
34701,0
34702,1
34703,1
34704,0
34705,1
34706,1
34707,0
34708,1
34709,0
34710,0
34711,1
34712,1
34713,1
34714,1
34715,1
34716,1
34717,0
34718,0
34719,1
34720,0
34721,0
34722,0
34723,1
34724,1
34725,1
34726,1
34727,1
34728,1
34729,1
34730,0
34731,1
34732,0
34733,0
34734,0
34735,0
34736,1
34737,0
34738,0
34739,0
34740,1
34741,1
34742,1
34743,1
34744,1
34745,0
34746,1
34747,1
34748,1
34749,0
34750,1
34751,1
34752,1
34753,0
34754,0
34755,0
34756,1
34757,0
34758,1
34759,1
34760,0
34761,1
34762,1
34763,0
34764,0
34765,0
34766,1
34767,1
34768,1
34769,1
34770,1
34771,1
34772,1
34773,1
34774,1
34775,1
34776,0
34777,1
34778,0
34779,0
34780,0
34781,0
34782,0
34783,1
34784,0
34785,1
34786,0
34787,1
34788,0
34789,1
34790,0
34791,1
34792,1
34793,0
34794,1
34795,1
34796,0
34797,0
34798,0
34799,0
34800,0
34801,0
34802,1
34803,1
34804,0
34805,0
34806,0
34807,0
34808,1
34809,1
34810,0
34811,1
34812,1
34813,1
34814,0
34815,0
34816,1
34817,0
34818,1
34819,0
34820,1
34821,0
34822,1
34823,1
34824,0
34825,1
34826,0
34827,1
34828,1
34829,0
34830,0
34831,1
34832,0
34833,0
34834,0
34835,1
34836,0
34837,0
34838,0
34839,1
34840,0
34841,0
34842,1
34843,0
34844,1
34845,0
34846,0
34847,1
34848,0
34849,0
34850,0
34851,1
34852,0
34853,1
34854,0
34855,0
34856,1
34857,0
34858,0
34859,1
34860,1
34861,1
34862,1
34863,1
34864,1
34865,1
34866,1
34867,1
34868,0
34869,0
34870,1
34871,1
34872,0
34873,0
34874,1
34875,0
34876,1
34877,1
34878,0
34879,1
34880,0
34881,0
34882,0
34883,1
34884,0
34885,1
34886,0
34887,0
34888,0
34889,1
34890,1
34891,0
34892,1
34893,1
34894,1
34895,1
34896,0
34897,0
34898,0
34899,0
34900,1
34901,1
34902,0
34903,0
34904,0
34905,0
34906,0
34907,0
34908,0
34909,1
34910,0
34911,0
34912,0
34913,1
34914,1
34915,1
34916,1
34917,0
34918,1
34919,0
34920,0
34921,1
34922,1
34923,1
34924,1
34925,1
34926,1
34927,0
34928,1
34929,1
34930,1
34931,1
34932,0
34933,0
34934,0
34935,0
34936,0
34937,0
34938,1
34939,0
34940,1
34941,1
34942,0
34943,0
34944,1
34945,0
34946,0
34947,1
34948,1
34949,0
34950,1
34951,1
34952,0
34953,0
34954,0
34955,0
34956,0
34957,0
34958,1
34959,0
34960,1
34961,1
34962,0
34963,1
34964,0
34965,0
34966,1
34967,1
34968,1
34969,1
34970,0
34971,1
34972,0
34973,0
34974,0
34975,0
34976,0
34977,0
34978,1
34979,0
34980,0
34981,0
34982,1
34983,0
34984,0
34985,1
34986,1
34987,0
34988,1
34989,1
34990,1
34991,1
34992,1
34993,1
34994,0
34995,1
34996,0
34997,0
34998,1
34999,1
35000,0
35001,1
35002,0
35003,0
35004,1
35005,1
35006,0
35007,1
35008,0
35009,0
35010,0
35011,1
35012,0
35013,0
35014,0
35015,1
35016,0
35017,0
35018,0
35019,1
35020,0
35021,0
35022,1
35023,0
35024,1
35025,1
35026,0
35027,0
35028,1
35029,0
35030,0
35031,1
35032,1
35033,1
35034,1
35035,1
35036,1
35037,0
35038,0
35039,1
35040,1
35041,1
35042,1
35043,1
35044,0
35045,0
35046,0
35047,0
35048,0
35049,0
35050,0
35051,1
35052,1
35053,0
35054,1
35055,0
35056,0
35057,1
35058,1
35059,0
35060,1
35061,0
35062,0
35063,1
35064,0
35065,1
35066,0
35067,0
35068,1
35069,0
35070,0
35071,1
35072,1
35073,0
35074,1
35075,1
35076,0
35077,0
35078,1
35079,1
35080,0
35081,1
35082,0
35083,0
35084,0
35085,0
35086,0
35087,0
35088,0
35089,0
35090,0
35091,0
35092,1
35093,0
35094,1
35095,0
35096,1
35097,1
35098,1
35099,0
35100,1
35101,0
35102,1
35103,0
35104,1
35105,0
35106,0
35107,0
35108,0
35109,0
35110,1
35111,0
35112,0
35113,1
35114,1
35115,0
35116,1
35117,1
35118,1
35119,1
35120,1
35121,1
35122,0
35123,0
35124,0
35125,0
35126,1
35127,0
35128,1
35129,0
35130,1
35131,1
35132,0
35133,0
35134,1
35135,1
35136,0
35137,1
35138,0
35139,1
35140,1
35141,0
35142,0
35143,1
35144,1
35145,1
35146,0
35147,1
35148,1
35149,0
35150,0
35151,0
35152,1
35153,1
35154,0
35155,0
35156,0
35157,1
35158,1
35159,0
35160,0
35161,1
35162,1
35163,1
35164,1
35165,1
35166,1
35167,1
35168,0
35169,1
35170,0
35171,0
35172,0
35173,0
35174,1
35175,1
35176,1
35177,1
35178,1
35179,1
35180,1
35181,1
35182,0
35183,0
35184,1
35185,0
35186,0
35187,1
35188,1
35189,0
35190,0
35191,0
35192,0
35193,0
35194,0
35195,0
35196,0
35197,0
35198,1
35199,0
35200,0
35201,0
35202,0
35203,1
35204,0
35205,1
35206,1
35207,0
35208,0
35209,1
35210,1
35211,1
35212,0
35213,1
35214,0
35215,1
35216,1
35217,1
35218,0
35219,1
35220,0
35221,0
35222,0
35223,1
35224,0
35225,0
35226,1
35227,0
35228,1
35229,1
35230,1
35231,1
35232,1
35233,0
35234,1
35235,1
35236,1
35237,1
35238,1
35239,0
35240,0
35241,1
35242,0
35243,0
35244,0
35245,1
35246,0
35247,0
35248,0
35249,1
35250,1
35251,1
35252,0
35253,1
35254,1
35255,1
35256,1
35257,1
35258,1
35259,0
35260,0
35261,0
35262,0
35263,0
35264,0
35265,1
35266,0
35267,0
35268,0
35269,1
35270,1
35271,0
35272,1
35273,0
35274,1
35275,0
35276,0
35277,0
35278,0
35279,0
35280,1
35281,1
35282,1
35283,0
35284,1
35285,1
35286,0
35287,1
35288,1
35289,1
35290,1
35291,0
35292,1
35293,1
35294,0
35295,1
35296,0
35297,0
35298,1
35299,1
35300,0
35301,0
35302,1
35303,0
35304,1
35305,1
35306,1
35307,0
35308,0
35309,1
35310,1
35311,1
35312,0
35313,1
35314,0
35315,0
35316,0
35317,1
35318,0
35319,1
35320,0
35321,0
35322,0
35323,0
35324,0
35325,0
35326,1
35327,0
35328,0
35329,1
35330,1
35331,1
35332,1
35333,1
35334,0
35335,1
35336,1
35337,0
35338,0
35339,0
35340,0
35341,1
35342,0
35343,0
35344,0
35345,1
35346,0
35347,0
35348,0
35349,1
35350,0
35351,0
35352,1
35353,1
35354,1
35355,1
35356,1
35357,1
35358,1
35359,1
35360,1
35361,0
35362,0
35363,0
35364,1
35365,0
35366,1
35367,1
35368,0
35369,0
35370,0
35371,0
35372,1
35373,1
35374,1
35375,1
35376,0
35377,1
35378,1
35379,1
35380,0
35381,0
35382,1
35383,1
35384,1
35385,1
35386,0
35387,0
35388,0
35389,0
35390,1
35391,1
35392,1
35393,0
35394,1
35395,1
35396,0
35397,1
35398,1
35399,1
35400,0
35401,0
35402,0
35403,1
35404,1
35405,0
35406,1
35407,1
35408,0
35409,0
35410,1
35411,0
35412,0
35413,1
35414,0
35415,0
35416,1
35417,1
35418,1
35419,1
35420,0
35421,1
35422,1
35423,0
35424,1
35425,1
35426,0
35427,0
35428,1
35429,0
35430,1
35431,0
35432,1
35433,0
35434,0
35435,1
35436,0
35437,0
35438,1
35439,1
35440,1
35441,0
35442,1
35443,1
35444,1
35445,0
35446,0
35447,1
35448,1
35449,0
35450,0
35451,0
35452,0
35453,1
35454,0
35455,1
35456,1
35457,1
35458,0
35459,0
35460,0
35461,1
35462,1
35463,0
35464,0
35465,1
35466,1
35467,1
35468,1
35469,0
35470,0
35471,0
35472,1
35473,1
35474,1
35475,1
35476,0
35477,1
35478,1
35479,0
35480,0
35481,1
35482,0
35483,1
35484,1
35485,1
35486,1
35487,0
35488,1
35489,0
35490,0
35491,0
35492,0
35493,0
35494,0
35495,1
35496,0
35497,1
35498,1
35499,1
35500,1
35501,0
35502,0
35503,0
35504,1
35505,0
35506,1
35507,0
35508,1
35509,0
35510,1
35511,0
35512,0
35513,1
35514,0
35515,1
35516,1
35517,0
35518,1
35519,0
35520,0
35521,1
35522,1
35523,0
35524,1
35525,0
35526,0
35527,1
35528,1
35529,1
35530,0
35531,1
35532,1
35533,0
35534,0
35535,0
35536,0
35537,1
35538,0
35539,1
35540,0
35541,0
35542,0
35543,1
35544,1
35545,0
35546,0
35547,0
35548,0
35549,0
35550,0
35551,1
35552,0
35553,0
35554,1
35555,0
35556,0
35557,1
35558,0
35559,0
35560,1
35561,0
35562,0
35563,1
35564,0
35565,1
35566,0
35567,0
35568,0
35569,1
35570,1
35571,1
35572,0
35573,0
35574,1
35575,0
35576,0
35577,0
35578,1
35579,1
35580,0
35581,0
35582,1
35583,1
35584,0
35585,0
35586,0
35587,0
35588,1
35589,1
35590,0
35591,0
35592,0
35593,0
35594,0
35595,1
35596,0
35597,0
35598,0
35599,1
35600,1
35601,0
35602,1
35603,0
35604,0
35605,0
35606,0
35607,0
35608,0
35609,0
35610,0
35611,1
35612,1
35613,0
35614,0
35615,0
35616,0
35617,1
35618,0
35619,1
35620,0
35621,1
35622,1
35623,1
35624,1
35625,0
35626,0
35627,0
35628,0
35629,1
35630,0
35631,1
35632,0
35633,1
35634,1
35635,1
35636,0
35637,1
35638,1
35639,1
35640,1
35641,0
35642,0
35643,0
35644,1
35645,1
35646,0
35647,0
35648,0
35649,1
35650,0
35651,0
35652,0
35653,0
35654,0
35655,1
35656,1
35657,0
35658,0
35659,1
35660,0
35661,1
35662,1
35663,0
35664,0
35665,0
35666,0
35667,1
35668,1
35669,0
35670,0
35671,1
35672,1
35673,0
35674,0
35675,0
35676,1
35677,0
35678,0
35679,1
35680,1
35681,1
35682,1
35683,1
35684,0
35685,0
35686,1
35687,0
35688,0
35689,1
35690,0
35691,1
35692,1
35693,0
35694,1
35695,0
35696,0
35697,1
35698,0
35699,1
35700,1
35701,0
35702,1
35703,0
35704,1
35705,1
35706,1
35707,1
35708,0
35709,0
35710,0
35711,1
35712,0
35713,0
35714,0
35715,0
35716,0
35717,1
35718,1
35719,0
35720,1
35721,1
35722,0
35723,0
35724,1
35725,1
35726,1
35727,1
35728,1
35729,0
35730,1
35731,0
35732,0
35733,0
35734,0
35735,1
35736,0
35737,0
35738,1
35739,1
35740,0
35741,1
35742,0
35743,1
35744,0
35745,0
35746,1
35747,0
35748,0
35749,0
35750,1
35751,1
35752,1
35753,1
35754,0
35755,0
35756,0
35757,1
35758,0
35759,1
35760,1
35761,1
35762,1
35763,1
35764,1
35765,0
35766,0
35767,1
35768,0
35769,1
35770,0
35771,0
35772,1
35773,0
35774,0
35775,0
35776,1
35777,0
35778,0
35779,1
35780,1
35781,0
35782,0
35783,0
35784,0
35785,0
35786,1
35787,1
35788,0
35789,1
35790,1
35791,1
35792,0
35793,0
35794,0
35795,1
35796,1
35797,1
35798,0
35799,1
35800,0
35801,1
35802,0
35803,1
35804,1
35805,1
35806,0
35807,1
35808,1
35809,1
35810,0
35811,0
35812,1
35813,1
35814,1
35815,1
35816,0
35817,0
35818,0
35819,0
35820,0
35821,0
35822,1
35823,1
35824,1
35825,0
35826,0
35827,0
35828,0
35829,1
35830,1
35831,0
35832,1
35833,1
35834,1
35835,0
35836,0
35837,0
35838,0
35839,0
35840,0
35841,0
35842,0
35843,0
35844,0
35845,0
35846,1
35847,1
35848,1
35849,0
35850,1
35851,1
35852,0
35853,0
35854,1
35855,0
35856,0
35857,0
35858,1
35859,1
35860,1
35861,0
35862,1
35863,0
35864,1
35865,0
35866,0
35867,0
35868,0
35869,0
35870,1
35871,0
35872,1
35873,0
35874,0
35875,1
35876,0
35877,1
35878,1
35879,0
35880,1
35881,1
35882,1
35883,0
35884,0
35885,1
35886,1
35887,1
35888,1
35889,0
35890,1
35891,1
35892,1
35893,0
35894,1
35895,0
35896,0
35897,0
35898,0
35899,0
35900,1
35901,0
35902,0
35903,0
35904,1
35905,0
35906,1
35907,1
35908,1
35909,0
35910,1
35911,0
35912,0
35913,0
35914,0
35915,1
35916,0
35917,0
35918,0
35919,1
35920,1
35921,0
35922,0
35923,1
35924,0
35925,0
35926,0
35927,1
35928,1
35929,0
35930,0
35931,0
35932,0
35933,1
35934,0
35935,0
35936,0
35937,0
35938,1
35939,1
35940,0
35941,1
35942,1
35943,1
35944,1
35945,1
35946,1
35947,1
35948,0
35949,1
35950,0
35951,0
35952,1
35953,1
35954,1
35955,1
35956,1
35957,0
35958,1
35959,1
35960,0
35961,0
35962,0
35963,1
35964,1
35965,0
35966,1
35967,0
35968,0
35969,0
35970,1
35971,0
35972,1
35973,0
35974,0
35975,0
35976,0
35977,0
35978,0
35979,1
35980,1
35981,0
35982,0
35983,1
35984,0
35985,1
35986,0
35987,1
35988,0
35989,0
35990,0
35991,1
35992,1
35993,1
35994,0
35995,1
35996,0
35997,1
35998,0
35999,0
36000,0
36001,0
36002,1
36003,0
36004,0
36005,1
36006,0
36007,0
36008,0
36009,0
36010,0
36011,0
36012,1
36013,0
36014,0
36015,1
36016,0
36017,1
36018,0
36019,1
36020,1
36021,0
36022,0
36023,0
36024,0
36025,1
36026,0
36027,0
36028,0
36029,0
36030,1
36031,0
36032,1
36033,0
36034,0
36035,1
36036,1
36037,1
36038,0
36039,1
36040,1
36041,0
36042,0
36043,0
36044,0
36045,1
36046,0
36047,0
36048,1
36049,1
36050,1
36051,0
36052,0
36053,1
36054,1
36055,0
36056,1
36057,0
36058,1
36059,1
36060,1
36061,1
36062,0
36063,1
36064,0
36065,1
36066,1
36067,1
36068,1
36069,0
36070,0
36071,0
36072,0
36073,0
36074,1
36075,0
36076,1
36077,1
36078,0
36079,0
36080,0
36081,1
36082,0
36083,0
36084,0
36085,0
36086,0
36087,0
36088,0
36089,1
36090,1
36091,1
36092,0
36093,0
36094,0
36095,1
36096,1
36097,0
36098,1
36099,1
36100,0
36101,1
36102,1
36103,1
36104,0
36105,0
36106,0
36107,0
36108,0
36109,1
36110,1
36111,0
36112,0
36113,1
36114,1
36115,1
36116,0
36117,0
36118,1
36119,1
36120,1
36121,1
36122,0
36123,0
36124,0
36125,0
36126,0
36127,0
36128,0
36129,0
36130,1
36131,1
36132,1
36133,0
36134,1
36135,0
36136,0
36137,1
36138,1
36139,0
36140,0
36141,1
36142,1
36143,1
36144,0
36145,0
36146,0
36147,0
36148,0
36149,0
36150,1
36151,1
36152,0
36153,1
36154,0
36155,1
36156,1
36157,0
36158,0
36159,0
36160,1
36161,1
36162,1
36163,1
36164,1
36165,1
36166,1
36167,0
36168,1
36169,0
36170,1
36171,1
36172,1
36173,0
36174,1
36175,0
36176,0
36177,1
36178,0
36179,1
36180,0
36181,1
36182,1
36183,1
36184,1
36185,1
36186,1
36187,0
36188,0
36189,1
36190,0
36191,1
36192,1
36193,1
36194,0
36195,1
36196,0
36197,1
36198,1
36199,0
36200,0
36201,0
36202,0
36203,1
36204,1
36205,0
36206,1
36207,1
36208,0
36209,0
36210,0
36211,1
36212,1
36213,1
36214,1
36215,1
36216,0
36217,0
36218,1
36219,0
36220,0
36221,1
36222,0
36223,1
36224,0
36225,0
36226,1
36227,0
36228,1
36229,1
36230,0
36231,0
36232,0
36233,0
36234,0
36235,1
36236,0
36237,0
36238,0
36239,1
36240,1
36241,0
36242,1
36243,0
36244,0
36245,1
36246,1
36247,1
36248,1
36249,1
36250,1
36251,0
36252,0
36253,1
36254,0
36255,0
36256,1
36257,1
36258,0
36259,1
36260,0
36261,0
36262,1
36263,1
36264,1
36265,1
36266,0
36267,1
36268,0
36269,0
36270,0
36271,0
36272,0
36273,0
36274,0
36275,1
36276,1
36277,1
36278,1
36279,0
36280,0
36281,0
36282,0
36283,1
36284,1
36285,1
36286,1
36287,0
36288,1
36289,1
36290,1
36291,0
36292,1
36293,0
36294,0
36295,0
36296,0
36297,0
36298,1
36299,1
36300,0
36301,0
36302,0
36303,0
36304,1
36305,0
36306,1
36307,1
36308,1
36309,0
36310,0
36311,1
36312,0
36313,0
36314,1
36315,1
36316,1
36317,1
36318,0
36319,1
36320,1
36321,0
36322,0
36323,1
36324,1
36325,1
36326,1
36327,0
36328,0
36329,0
36330,1
36331,1
36332,1
36333,0
36334,1
36335,0
36336,0
36337,0
36338,1
36339,0
36340,1
36341,1
36342,0
36343,0
36344,0
36345,0
36346,1
36347,0
36348,1
36349,0
36350,1
36351,1
36352,0
36353,0
36354,1
36355,0
36356,0
36357,0
36358,0
36359,0
36360,1
36361,0
36362,0
36363,0
36364,0
36365,0
36366,0
36367,0
36368,1
36369,1
36370,1
36371,0
36372,1
36373,0
36374,0
36375,0
36376,1
36377,0
36378,1
36379,0
36380,1
36381,0
36382,0
36383,1
36384,1
36385,0
36386,0
36387,0
36388,1
36389,0
36390,0
36391,1
36392,1
